yTrain,yTrainPreds
4.40104750549503,4.303690279190736
0.5258975445,0.998665072008454
3.72614961270432,3.6849509561662717
1.90061148215382,1.8948547082394651
3.7890520839232,3.789532403242625
1.10692019589724,1.3905867960876888
2.0635624543,2.0704132806192868
0.812007041713541,0.8100348281368843
2.0209033695,2.00687842493121
3.9256202218,3.942470945900766
3.8459176875,4.145726456640377
0.6304830485,1.413551972863252
3.68180142373214,3.675593299424698
1.75371438907072,1.5758492562890638
2.7115983002,2.6183070853297816
2.40137568773967,2.662859171577708
2.1339437045,2.136157338405782
0.0388364455,0.7052262125170742
1.7221720242,1.9949879657773906
2.21102309367374,2.1612584404806108
1.6437478403,2.255918890230603
2.43002118693666,2.509193130338799
2.0803868148,2.1162123538657904
2.17348568790225,2.1786673404286705
5.48652075425035,5.974804660302793
0.817968761966256,0.740378477697761
1.6408129561,1.7992363984864967
6.74005535589697,5.937465903877612
1.137540688,1.2530239352141797
3.75137467969523,3.750882387263611
2.35233652022977,2.5313539145300394
4.77239507148465,4.8683389307263365
3.42294175240384,3.3750104929637574
6.4947952561936,6.5021532847700305
6.47817797260427,6.538772157282409
2.90060526051963,3.042231265586948
5.4360479599,5.324771854777567
1.2694565609,1.3023149124504243
2.39588407810941,2.464086345849632
2.38653220771033,2.458144340093446
1.985746936,1.954774770944605
1.51405053441495,1.5134910989163306
3.47018715484605,3.4719535214499646
1.6484658185,1.6627128298890435
4.24231613723364,4.196277261108523
3.9424361061,4.11581985335349
0.920238859475541,1.2547393112863348
6.1747028765,6.183702906699282
6.78416796436088,6.784335189685847
1.22408723758586,1.3065387055068938
0.378251135231044,0.37002455974727355
2.8387447336,2.8056159599147388
2.94792941147178,3.0290041787050117
2.7909399290455,2.979006810030891
0.700083458009159,0.7006516434499133
2.10203513770347,2.0984694890278894
6.3703412245,6.376566032312818
3.09514719129279,3.1297324337868866
4.96091457757763,4.962565264102728
6.64751860697144,6.622217438151109
7.0101740527,6.679038273038402
2.97380358943018,2.6717449717195594
6.58666754296153,6.586724059866213
2.99703480774933,2.942604013388439
3.8353922775338,3.804795590975636
2.416638898,1.9645958215903006
1.23838649401592,1.3735048358186726
7.73027344668128,7.919980155234498
4.83001848227438,4.828212913885317
2.0204145206,2.0198948675697808
2.81146232676651,2.77601033549388
4.262563394,4.422356197957705
0.450328641051707,0.4983383786547628
2.03021297140186,3.1392372638609833
5.66689660006233,5.687980580661923
3.60263686725478,3.603862858990809
5.88165976876098,5.811844698986431
2.60096620266874,2.601001120283882
1.40234234971047,1.4713576473977221
3.94590193868904,3.935239839118507
0.462228689375823,0.4980863301908606
1.0478055799,1.1739780622479679
2.49517173609209,2.504984883345815
3.9167074829,4.26099520491334
7.9246735283,7.751544434375112
2.45607903192963,2.465352163385647
2.24218962535848,2.2433971791660325
1.7245349951,1.2237915676742104
3.1238517456,2.6950882845377953
2.44798962186561,2.4451291507548225
0.681641260864789,0.5900826488910759
3.63580272044139,3.6303521617675676
1.83129570733945,2.15569347535037
6.43369361182908,6.250591897044367
6.4300168542,6.4229351502100025
6.425327234,6.161932555763816
3.29964189500719,3.38112562117772
1.0914571937,1.3822315826908484
3.8600911811,3.858852883182644
1.5765925515,1.6572377585391014
2.6633064695,2.549026084235286
5.7952099751,5.795223939754264
2.2622352529,2.2590799187565542
1.31696660110313,1.379197941929649
2.34976656998489,2.351156859657117
0.5489741452,0.44869778135964283
0.947831875080531,1.1622531227394
5.0389848387,5.239054234122108
1.96505342183078,1.8710998781264916
1.4756930407,1.466265637827074
1.61025754267925,1.538982893217725
4.2018379394,4.11373981844177
6.73764405770285,6.737740509946899
6.64335104805982,6.642466701091425
2.44272566277201,2.473505812867183
2.7337942651276,2.7597384309943087
0.217903628098064,0.483692140500312
2.084676178,2.343725605658143
4.6814916582,4.763008338169833
4.5724454429,4.575259304491465
3.54346156492662,4.117953460967321
4.2608533753,4.242532820176313
2.1382921526,2.132379263509705
3.78344985512595,3.9416619956477192
3.9047810707,3.8632709495039603
1.4571777633,1.4552712178002478
3.5077534028049,3.5724327110622283
1.57221158245589,1.6801394678684116
1.5456752087,1.624257521787612
6.2108782467,6.211318436014554
