StructureName,A1_Radius,A2_Radius,X_Electronegativity,B_Radius,B_Electronegativity,stddev_thermal_conductivity,stddev_mendeleev_no,stddev_X,stddev_atomic_mass,meanblock,stddev_melting_point,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,GLLBSC_SOC_BandGap
EA_Az_SrI3,299,284,2.66,118,0.95,62.8514786758944,26.0242388224768,0.539845074444989,61.7245493178845,1.41935483870968,1668.07646868402,0.536363636,1.070074315,3.596008796,6.86397326256984
EA_Cs_AgI3,299,167,2.66,94,1.93,153.276432188243,25.1014493330702,0.530320332603243,70.0841471144474,1.65,1303.72581174586,0.427272727,1.020125388,4.071067984,0.434087225927085
EA_Cs_CaBr3,299,167,2.96,100,1,80.8175962887468,36.5718942396461,0.788805076223437,47.2719725011322,1.45,1307.92125134347,0.510204082,1.024827058,3.714566035,8.01660049040096
EA_Cs_CaCl3,299,167,3.16,100,1,80.8379743919332,36.6989617442163,0.860605039773042,35.0148305132704,1.45,1318.67289280784,0.552486188,1.041787215,3.564566035,9.3435695437505
EA_Cs_CaI3,299,167,2.66,100,1,80.7574801972251,36.4523307045394,0.698584529479136,67.4247890458984,1.45,1296.88692801408,0.454545455,1.000998037,3.954566035,6.49997142666575
EA_Cs_CdI3,299,167,2.66,95,1.69,56.3836909112087,24.6691207229074,0.560397334409964,70.5484532010379,1.65,1283.0067966552,0.431818182,1.016886895,4.049557485,3.40918099120788
EA_Cs_HgBr3,299,167,2.96,102,2,49.1513610122134,24.8496166625536,0.619459998430223,74.6483979458924,1.65,1296.38939964492,0.520408163,1.017949024,3.686861861,1.47500557030262
EA_Cs_HgI3,299,167,2.66,102,2,49.1056265161451,24.7703938966078,0.523798790007951,85.2027202337263,1.65,1288.68373596981,0.463636364,0.994780658,3.922155979,2.6745762686972
EA_Cs_InCl3,299,167,3.16,104,1.78,54.0440629505651,24.4670080467273,0.721395916931554,47.532687799826,1.55,1301.36991859321,0.574585635,1.02716564,3.51778672,3.247639093585
EA_Cs_InI3,299,167,2.66,104,1.78,53.9634232453514,24.3109170879087,0.547783936766414,70.8078964597026,1.55,1284.05142909894,0.472727273,0.988640037,3.89278672,0.619087475769025
EA_Cs_MgBr3,299,167,2.96,72,1.31,70.1387957741611,24.9567902445476,0.722309275625872,47.4533547212482,1.45,1299.11361197522,0.367346939,1.131898542,4.477831339,7.0226882014
EA_Cs_PbBr3,299,167,2.96,119,2.33,49.4185365916108,24.1606690932698,0.599596128440953,76.4654579863167,1.55,1292.17915113805,0.607142857,0.963012092,3.561093052,3.1090058834
EA_Cs_PbI3,299,167,2.66,119,2.33,49.3656869545523,24.0929235568713,0.508274633882388,86.650883472701,1.55,1283.01901253201,0.540909091,0.944894902,3.762773724,1.81677645132234
EA_Cs_SnBr3,299,167,2.96,115,1.96,52.0282188627363,24.0963582883103,0.623300171224327,55.412030533534,1.55,1292.03654114761,0.586734694,0.9753981,3.573727244,1.82858922571177
EA_Cs_SnI3,299,167,2.66,115,1.96,51.9696408002658,24.0301534714631,0.527394048846421,71.2467648216711,1.55,1283.24832534283,0.522727273,0.956177229,3.782422896,1.06515034607371
EA_Cs_SrI3,299,167,2.66,118,0.95,49.3656869545523,36.7209420658961,0.710788537349602,68.4328959081133,1.45,1293.7420829351,0.536363636,0.947690449,3.766685251,6.87219731878952
EA_DiMA_HgCl3,299,296,3.16,102,2,58.815665395418,8.98629092882788,0.513666647406209,60.9772673680386,1.53333333333333,1576.29926454034,0.563535912,1.195585141,3.499242456,3.9074593968
EA_DiMA_PbI3,299,296,2.66,119,2.33,58.8345983297863,6.88755081029415,0.317654072205979,81.6826954719868,1.46666666666667,1558.20348627945,0.540909091,1.079432918,3.577131166,1.8283911713
EA_DiMA_SnI3,299,296,2.66,115,1.96,60.4195478398774,6.63428207345279,0.345842231826983,66.5129635930852,1.46666666666667,1558.70556231853,0.522727273,1.092321669,3.634774409,1.4305953045
EA_DiMA_SrI3,299,296,2.66,118,0.95,58.8345983297863,26.71642048044,0.551645111250996,63.1714232553696,1.4,1563.36758839232,0.536363636,1.082626507,3.590810735,6.8174482119111
EA_FA_GeI3,299,277,2.66,73,2.01,54.3870320488304,6.27871887863855,0.367781656167822,61.9424441058883,1.51851851851852,1411.93543148745,0.331818182,1.225973532,4.888163106,2.9001400128
EA_FA_InI3,299,277,2.66,104,1.78,56.5206330292638,7.6215253986581,0.401046439969179,65.8622890999595,1.51851851851852,1397.69940819324,0.472727273,1.108673595,3.834129433,0.804809013477991
EA_FA_PbI3,299,277,2.66,119,2.33,52.9724487709005,6.8037369623896,0.342360565737515,81.6900245877948,1.51851851851852,1397.10857819817,0.540909091,1.059617241,3.586991122,1.6572902782
EA_FA_SnBr3,299,277,2.96,115,1.96,55.0191997802225,6.46073028817747,0.457855733293753,48.2843952296054,1.51851851851852,1403.30825153134,0.586734694,1.100449139,3.432311316,2.45641578451898
EA_FA_SnI3,299,277,2.66,115,1.96,54.9798445924974,6.53888156427028,0.374067765554708,66.3470261237239,1.51851851851852,1397.18247100515,0.522727273,1.072269388,3.641006968,1.06126143981122
EA_FA_SrI3,299,277,2.66,118,0.95,52.9724487709005,27.1448820501019,0.583746315582527,63.0413595952552,1.44444444444444,1405.46492938298,0.536363636,1.062752204,3.599746922,5.94890908192587
EA_GUA_GaBr3,299,280,2.96,62,1.81,51.2313158542452,6.81453821138915,0.482013020284865,39.4558172037422,1.51724137931034,1362.71935547677,0.316326531,1.330621482,5.191330215,1.8948498558
EA_GUA_PbI3,299,280,2.66,119,2.33,51.3767725856793,6.62518705005948,0.35983904447827,79.702862568704,1.51724137931034,1356.67298557131,0.540909091,1.062746032,3.585169282,1.6090269164
EA_GUA_PdI3,299,280,2.66,86,2.2,53.8482894776188,10.1983771528476,0.366522803543301,63.3472209718964,1.58620689655172,1413.56301567144,0.390909091,1.177355899,4.331460412,1.1249031777
EA_GUA_SnI3,299,280,2.66,115,1.96,53.3816236075279,6.3696478547172,0.389319034141445,64.7837722869158,1.51724137931034,1356.48907486786,0.522727273,1.075435537,3.639785386,1.21220701485505
EA_GUA_SrI3,299,280,2.66,118,0.95,51.3767725856793,26.2784820849617,0.584485627090917,61.528220497423,1.44827586206897,1365.9092938355,0.536363636,1.065890252,3.598078091,6.84631961459167
EA_HA_AgI3,299,226,2.66,94,1.93,143.647560051926,10.2032583757093,0.433345085310729,66.3769360789847,1.6,1234.83971292143,0.427272727,1.086557395,4.059677746,0.617501066353569
EA_HA_BeBr3,299,226,2.96,45,1.57,45.5031998950623,28.452608420423,0.715852897158606,53.3258901067628,1.44,1226.32240693333,0.229591837,1.345263316,6.663205287,7.9246735283
EA_HA_CaBr3,299,226,2.96,100,1,76.2787867939971,27.804126392398,0.688995175492435,38.8643175953335,1.44,1232.72186771963,0.510204082,1.095298849,3.679979238,8.03733636302781
EA_HA_CaI3,299,226,2.66,100,1,76.2382303094944,27.7573814006693,0.62313536666216,62.1787474673883,1.44,1227.28331563729,0.454545455,1.066184444,3.919979238,6.348317478594
EA_HA_CdI3,299,226,2.66,95,1.69,53.1661491509243,8.98738828293004,0.471061645725986,66.9107886951966,1.6,1208.7039055101,0.431818182,1.083108006,4.034431801,3.47171955893098
EA_HA_HgBr3,299,226,2.96,102,2,45.4839652049386,9.25537881650649,0.499899526942202,69.2257528532382,1.6,1212.80409419143,0.520408163,1.08794785,3.644078492,1.81952889575659
EA_HA_HgI3,299,226,2.66,102,2,45.4544759811783,9.28908160352987,0.424440263213844,82.0295523256502,1.6,1209.72619942489,0.463636364,1.05956218,3.87937261,2.3652261949001
EA_HA_InBr3,299,226,2.96,104,1.78,50.8364059467119,7.74237976622462,0.53017598406008,48.5379417776466,1.52,1211.380599405,0.530612245,1.080694864,3.610770487,1.73874977681434
EA_HA_InCl3,299,226,3.16,104,1.78,50.8499119939146,7.71812441234556,0.597009135112192,37.219117249274,1.52,1216.39585755686,0.574585635,1.100357395,3.466539718,3.7102134414807
EA_HA_MgI3,299,226,2.66,72,1.31,66.2153087199,9.59238702768445,0.548630449729479,62.2974275742342,1.44,1217.70955082688,0.327272727,1.168421308,4.87395051,4.5827287902
