StructureName,A1_Radius,A2_Radius,X_Electronegativity,B_Radius,B_Electronegativity,stddev_thermal_conductivity,stddev_mendeleev_no,stddev_X,stddev_atomic_mass,meanblock,stddev_melting_point,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,GLLBSC_SOC_BandGap
3-Py_AA_CoBr3,272,300,2.96,74.5,1.88,68.1314823268579,11.1062477685219,0.436080711055444,36.8081975208878,1.59375,1748.9407536006,0.380102041,1.259983248,4.484683849,1.6
3-Py_AA_CoCl3,272,300,3.16,74.5,1.88,68.1457472724267,11.1198588347246,0.501944119558805,20.4713941535574,1.59375,1758.44208128061,0.41160221,1.292441749,4.283341567,1.6
3-Py_AA_CoI3,272,300,2.66,74.5,1.88,68.0894543782076,11.1122991895157,0.360925514324987,57.3009195372246,1.59375,1738.29319989659,0.338636364,1.214927101,4.8068315,1.6
3-Py_AA_CrBr3,272,300,2.96,80,1.66,67.6197964128264,13.0359876798774,0.46624010116331,36.2468001464897,1.59375,1771.51149580608,0.408163265,1.234874886,4.256199154,1.6
3-Py_AA_CrCl3,272,300,3.16,80,1.66,67.6340036331719,13.0565994775043,0.529754977451325,19.1755058727192,1.59375,1781.25863496772,0.44198895,1.265206386,4.068699154,1.6
3-Py_AA_CrI3,272,300,2.66,80,1.66,67.5779411740276,13.0321193385336,0.394033228134316,57.0380754385216,1.59375,1760.5243761615,0.363636364,1.192653438,4.556199154,1.6
3-Py_AA_CuBr3,272,300,2.96,73,1.9,125.814488257448,8.95483532122462,0.433700124878155,37.2369698134163,1.59375,1734.36464739041,0.37244898,1.267009177,4.5540017,1.6
3-Py_AA_CuCl3,272,300,3.16,73,1.9,125.82666561139,8.95671195671884,0.49974279098638,21.394361947581,1.59375,1743.57293422867,0.403314917,1.300074279,4.348522248,1.6
3-Py_AA_CuI3,272,300,2.66,73,1.9,125.778546349891,8.97732905572643,0.358327112186241,57.5139667076342,1.59375,1724.1111934179,0.331818182,1.221146864,4.882768823,1.6
3-Py_AA_FeBr3,272,300,2.96,78,1.83,66.5874480564979,11.9292381436987,0.442308687219589,36.5456811812225,1.59375,1750.92931673728,0.397959184,1.243888571,4.334889848,1.6
3-Py_AA_FeCl3,272,300,3.16,78,1.83,66.601482992976,11.9461325973561,0.507695402627146,19.8798178160979,1.59375,1760.45858242828,0.430939227,1.27497632,4.142582155,1.6
3-Py_AA_FeI3,272,300,2.66,78,1.83,66.5461067878087,11.9306469285808,0.367741231636294,57.175323925084,1.59375,1740.2436606368,0.354545455,1.200657823,4.642582155,1.6
3-Py_AA_GaBr3,272,300,2.96,62,1.81,64.8671473648119,6.67020214376262,0.444907695081639,37.8775267712105,1.53125,1734.16683969541,0.316326531,1.321028948,5.178512954,1.6
3-Py_AA_GaCl3,272,300,3.16,62,1.81,64.8800866853016,6.65001421619761,0.510093087566567,22.6950040515247,1.53125,1742.41796944226,0.342541436,1.358925378,4.93657747,1.6
3-Py_AA_GaI3,272,300,2.66,62,1.81,64.8290590490551,6.72290703428187,0.370591169789635,57.8464584951437,1.53125,1725.15664010036,0.281818182,1.268780253,5.565609729,1.6
3-Py_AA_GeBr3,272,300,2.96,73,2.01,65.5217863313795,5.96805219974017,0.421792891947552,38.2054693140101,1.53125,1731.11267718703,0.37244898,1.267009177,4.5540017,1.6
3-Py_AA_GeCl3,272,300,3.16,73,2.01,65.535479651607,5.93699411821031,0.48868886494649,23.3317916012811,1.53125,1740.20501205312,0.403314917,1.300074279,4.348522248,1.6
3-Py_AA_GeI3,272,300,2.66,73,2.01,65.4814611204056,6.0352605368699,0.345428731293969,58.022023368707,1.53125,1721.01288323734,0.331818182,1.221146864,4.882768823,1.6
3-Py_AA_HfBr3,272,300,2.96,109,1.3,64.8835990737323,14.9920146812122,0.528637061562224,57.7281070230243,1.59375,1794.81016573721,0.556122449,1.117460553,3.518187659,1.6
3-Py_AA_HfCl3,272,300,3.16,109,1.3,64.8963624795887,15.0177765812845,0.587484310536078,50.7484469240978,1.59375,1804.71746207665,0.602209945,1.138685748,3.38057298,1.6
3-Py_AA_HfI3,272,300,2.66,109,1.3,64.8460320423668,14.9808000369773,0.462286971152637,71.2194128620886,1.59375,1783.59473156146,0.495454545,1.087525931,3.738371145,1.6
3-Py_AA_HgBr3,272,300,2.96,102,2,65.1205178089211,8.43088559599602,0.422789853833085,62.937955052385,1.59375,1736.01999709903,0.520408163,1.143709626,3.641132065,1.6
3-Py_AA_HgCl3,272,300,3.16,102,2,65.1328133704721,8.42889188964925,0.489618270104546,56.8953201395281,1.59375,1744.20010325939,0.563535912,1.166851119,3.494073241,1.6
3-Py_AA_HgI3,272,300,2.66,102,2,65.0843364204224,8.45874814426268,0.346499906023002,75.2724516624627,1.59375,1727.10026393394,0.463636364,1.111167799,3.876426182,1.6
3-Py_AA_InBr3,272,300,2.96,104,1.78,66.7207920601261,7.15876380108073,0.448918401374277,44.5001683152466,1.53125,1731.33634103299,0.530612245,1.136084895,3.603078731,1.6
3-Py_AA_InCl3,272,300,3.16,104,1.78,66.7348549127442,7.14466363710672,0.513791312309815,33.5857098447044,1.53125,1739.71632819498,0.574585635,1.158662691,3.458847962,1.6
3-Py_AA_MgBr3,272,300,2.96,72,1.31,75.2947021026528,8.69197446890333,0.526724458765857,35.0812892995045,1.46875,1727.73920960652,0.367346939,1.271736823,4.602051291,1.6
3-Py_AA_MgCl3,272,300,3.16,72,1.31,75.3090978515651,8.69197446890333,0.585706497181256,15.594603924464,1.46875,1736.58629885951,0.397790055,1.305212912,4.393717957,1.6
3-Py_AA_MnBr3,272,300,2.96,83,1.55,65.1334639658402,12.2050065495251,0.483773681373755,36.4723996974927,1.59375,1739.1383165162,0.423469388,1.221596661,4.146702043,1.6
3-Py_AA_MnCl3,272,300,3.16,83,1.55,65.1457427527943,12.222894897031,0.545927627795037,19.7104326471764,1.59375,1748.46745675638,0.458563536,1.250829041,3.965979151,1.6
3-Py_AA_MnI3,272,300,2.66,83,1.55,65.0973322432331,12.2050065495251,0.413291766230122,57.1410504228907,1.59375,1728.72343975538,0.377272727,1.180844988,4.435858669,1.6
3-Py_AA_MoBr3,272,300,2.96,93,2.16,72.393929214266,13.3140792352439,0.409018090454845,41.3556430355268,1.59375,1828.71864538392,0.474489796,1.179326881,3.845011168,1.6
3-Py_AA_MoCl3,272,300,3.16,93,2.16,72.4083601391452,13.3355215291259,0.476649722525035,28.806553925687,1.59375,1838.77904100026,0.513812155,1.205178346,3.683720846,1.6
3-Py_AA_MoI3,272,300,2.66,93,2.16,72.3513967137441,13.3090289691187,0.33199422896675,59.8362437745091,1.59375,1817.27588589223,0.422727273,1.143118311,4.103075684,1.6
3-Py_AA_NiBr3,272,300,2.96,69,1.91,67.3793348579792,10.290935882831,0.432534061416802,36.7871003691829,1.59375,1747.1687382566,0.352040816,1.286133844,4.755672452,1.6
3-Py_AA_NiCl3,272,300,3.16,69,1.91,67.3935096510203,10.3007301691097,0.498663760682975,20.4246673761028,1.59375,1756.64360019113,0.38121547,1.320875467,4.538281148,1.6
3-Py_AA_NiI3,272,300,2.66,69,1.91,67.337576499177,10.3023616448941,0.357056123922069,57.2906761020832,1.59375,1736.55718173787,0.313636364,1.238048551,5.103498539,1.6
3-Py_AA_PbBr3,272,300,2.96,119,2.33,64.8973235650261,6.43160525984667,0.399798268458212,64.5380519036682,1.53125,1728.75288361438,0.607142857,1.081985614,3.387905192,1.6
3-Py_AA_PbCl3,272,300,3.16,119,2.33,64.9104294676163,6.40804378965094,0.467541397079653,58.7445976320876,1.53125,1737.30104421153,0.657458564,1.100729556,3.261854772,1.6
3-Py_AA_PdCl3,272,300,3.16,86,2.2,66.116162415055,9.75950301806726,0.474061656097087,31.4317622223324,1.59375,1761.28193436943,0.475138122,1.236774782,3.872176296,1.6
3-Py_AA_PdI3,272,300,2.66,86,2.2,66.0612751198702,9.76810966290585,0.329290043537774,60.8793781747012,1.59375,1741.04114497981,0.390909091,1.169268076,4.325664668,1.6
3-Py_AA_PtI3,272,300,2.66,80,2.28,66.0612751198702,10.0346039937271,0.32505720246435,74.2316662001345,1.59375,1752.16866338295,0.363636364,1.192653438,4.556199154,1.6
3-Py_AA_SnBr3,272,300,2.96,115,1.96,65.8386796598251,6.19738356286022,0.426951279372697,45.2036714098793,1.53125,1730.02303696956,0.586734694,1.095901828,3.434088336,1.6
3-Py_AA_SnCl3,272,300,3.16,115,1.96,65.8525055684048,6.1702049051412,0.493488695348713,34.5965615535072,1.53125,1738.47795762594,0.635359116,1.11560428,3.303653553,1.6
3-Py_AA_SnI3,272,300,2.66,115,1.96,65.7979604090628,6.25944664238841,0.350991393032925,62.2694598840871,1.53125,1720.75213275665,0.522727273,1.068047855,3.642783988,1.6
3-Py_AA_SrBr3,272,300,2.96,118,0.95,64.8973235650261,24.9480973828709,0.600576753608388,40.1287923841429,1.46875,1728.72743450155,0.602040816,1.085431428,3.398743301,1.6
3-Py_AA_SrCl3,272,300,3.16,118,0.95,64.9104294676163,24.987139549319,0.654771754445905,26.7846407090677,1.46875,1737.68520476683,0.651933702,1.104410926,3.271624657,1.6
3-Py_AA_SrI3,272,300,2.66,118,0.95,64.8587414532549,24.9177639041547,0.539828793276554,59.1062701368721,1.46875,1718.80467407738,0.536363636,1.05856814,3.602133132,1.6
3-Py_AA_TeCl3,272,300,3.16,221,2.1,65.2861092273092,4.32551546449824,0.481030057237993,36.9310317153598,1.53125,1736.4389365726,1.220994475,0.821439967,4.838289006,1.6
3-Py_AA_TiBr3,272,300,2.96,86,1.54,64.8908732743446,14.7113687244899,0.485440110456827,35.9619048732896,1.59375,1757.4653281852,0.43877551,1.208600952,4.046594901,1.6
3-Py_AA_TiCl3,272,300,3.16,86,1.54,64.9036064804923,14.7364807720914,0.54746627999457,18.4650644938193,1.59375,1767.07582131059,0.475138122,1.236774782,3.872176296,1.6
3-Py_AA_TiI3,272,300,2.66,86,1.54,64.8533957168736,14.7010832505464,0.415119705323536,56.9147914012948,1.59375,1746.66824210163,0.390909091,1.169268076,4.325664668,1.6
3-Py_AA_VBr3,272,300,2.96,79,1.63,64.8720263639047,13.8717111326577,0.470872603156482,36.1704830785387,1.59375,1771.70431736689,0.403061224,1.23936534,4.294949284,1.6
3-Py_AA_VCl3,272,300,3.16,79,1.63,64.8850222663962,13.894712131242,0.534025461263141,18.9894080695175,1.59375,1781.45306764172,0.436464088,1.270072565,4.105075866,1.6
3-Py_AA_VI3,272,300,2.66,79,1.63,64.8337703426982,13.8644397317609,0.399125093593643,57.0042233735623,1.59375,1760.71493454775,0.359090909,1.196642245,4.598746752,1.6
3-Py_AA_WBr3,272,300,2.96,93,2.36,76.80721260132,13.592663616881,0.398781758304342,58.9676930814875,1.59375,1917.22907893596,0.474489796,1.179326881,3.845011168,1.6
3-Py_AA_WCl3,272,300,3.16,93,2.36,76.8215679780852,13.6149016235332,0.466456335153723,52.2307673822855,1.59375,1927.48379023582,0.513812155,1.205178346,3.683720846,1.6
3-Py_AA_WI3,272,300,2.66,93,2.36,76.7648923884113,13.5864799331832,0.322440796467957,72.1692945091612,1.59375,1905.46478462484,0.422727273,1.143118311,4.103075684,1.6
3-Py_AA_ZnBr3,272,300,2.96,74,1.65,70.1222961702582,7.91472407243974,0.467771401470433,37.4222954041508,1.59375,1727.94789551706,0.37755102,1.26231655,4.507431462,1.6
3-Py_AA_ZnCl3,272,300,3.16,74,1.65,70.1366886624079,7.90835108013818,0.531166466492427,21.7793158609877,1.59375,1736.58395836348,0.408839779,1.294975948,4.304728759,1.6
3-Py_AA_ZnI3,272,300,2.66,74,1.65,70.0798841122463,7.94862706817395,0.395716560986087,57.6085877500402,1.59375,1718.44371351063,0.336363636,1.216993304,4.831755786,1.6
3-Py_AA_ZrBr3,272,300,2.96,109,1.33,64.8835990737323,15.2730057906868,0.522926477471103,40.6472100400288,1.59375,1768.23387506177,0.556122449,1.117460553,3.518187659,1.6
3-Py_AA_ZrCl3,272,300,3.16,109,1.33,64.8963624795887,15.2993930785319,0.582177887279288,27.6528046477257,1.59375,1777.95267926036,0.602209945,1.138685748,3.38057298,1.6
3-Py_AA_ZrI3,272,300,2.66,109,1.33,64.8460320423668,15.2608963689291,0.45607754021556,59.4115569910318,1.59375,1757.28646480731,0.495454545,1.087525931,3.738371145,1.6
3-Py_Az_AgCl3,272,284,3.16,94,1.93,134.236549192199,9.27288986705258,0.485927366388646,31.9150554870591,1.57575757575758,1843.65398626148,0.519337017,1.1802255,3.652982796,1.6
3-Py_Az_AgI3,272,284,2.66,94,1.93,134.187714206224,9.28861552538258,0.331362461786306,61.310375722523,1.57575757575758,1822.82290593901,0.427272727,1.121462347,4.067876413,1.6
3-Py_Az_BaBr3,272,284,2.96,135,0.89,68.8643228872773,25.2076243292446,0.599154359031081,49.0063658580078,1.45454545454545,1831.7743370451,0.68877551,1.012594001,3.302643998,1.6
3-Py_Az_BaCl3,272,284,3.16,135,0.89,68.8776275386565,25.2457114367163,0.655283722334652,39.6164740723507,1.45454545454545,1841.35834817016,0.745856354,1.027094976,3.191532887,1.6
3-Py_Az_BaI3,272,284,2.66,135,0.89,68.8251390683889,25.1781758779412,0.534983707759,64.9806264167982,1.45454545454545,1820.9513879048,0.613636364,0.991941344,3.480421776,1.6
3-Py_Az_BeCl3,272,284,3.16,45,1.57,68.8776275386565,25.2457114367163,0.655283722334652,39.6164740723507,1.45454545454545,1841.35834817016,0.248618785,1.4361151,6.41481868,1.6
3-Py_Az_BeI3,272,284,2.66,45,1.57,68.8251390683889,25.1781758779412,0.534983707759,64.9806264167982,1.45454545454545,1820.9513879048,0.204545455,1.328827083,7.281485347,1.6
3-Py_Az_CaBr3,272,284,2.96,100,1,84.2543289680614,24.6358890041952,0.575053229028597,35.7150605359343,1.45454545454545,1832.49319403411,0.510204082,1.1323264,3.678956895,1.6
3-Py_Az_CaCl3,272,284,3.16,100,1,84.2690948613981,24.673544207993,0.632758653448148,17.4128474782005,1.45454545454545,1842.16882810475,0.552486188,1.155024956,3.528956895,1.6
3-Py_Az_CaI3,272,284,2.66,100,1,84.2107758052912,24.6070743508469,0.508898917377615,56.9619518854683,1.45454545454545,1821.55059157109,0.454545455,1.100434928,3.918956895,1.6
3-Py_Az_CdBr3,272,284,2.96,95,1.69,71.2981162597066,8.23374729965613,0.446562849303856,44.295814345247,1.57575757575758,1834.068745684,0.484693878,1.15178218,3.788495763,1.6
3-Py_Az_CdCl3,272,284,3.16,95,1.69,71.3129626858229,8.23029998468087,0.514431725304729,33.0762760814167,1.57575757575758,1843.30458570434,0.524861878,1.175949321,3.630601026,1.6
3-Py_Az_CdI3,272,284,2.66,95,1.69,71.2543558801227,8.26372731817726,0.366638491956019,61.8138942963852,1.57575757575758,1823.69623827441,0.431818182,1.117902149,4.041127342,1.6
3-Py_Az_CoBr3,272,284,2.96,74.5,1.88,71.5331137353123,11.138804826954,0.421047278593284,37.0141709067065,1.57575757575758,1847.9735460309,0.380102041,1.239070663,4.464621963,1.6
3-Py_Az_CoCl3,272,284,3.16,74.5,1.88,71.5479869405547,11.152263132341,0.491192426651715,20.6124531396975,1.57575757575758,1858.10546394243,0.41160221,1.270301419,4.263279681,1.6
3-Py_Az_CoI3,272,284,2.66,74.5,1.88,71.4892733182178,11.1449903907904,0.337838518918232,57.5361237974469,1.57575757575758,1836.42528723575,0.338636364,1.195718768,4.786769614,1.6
3-Py_Az_CrBr3,272,284,2.96,80,1.66,71.0729520408732,13.0553913477629,0.45107289516968,36.4466748045066,1.57575757575758,1867.54285054287,0.408163265,1.214379037,4.239832533,1.6
3-Py_Az_CrCl3,272,284,3.16,80,1.66,71.0877694608676,13.0755600365824,0.518539268496585,19.3179602883095,1.57575757575758,1877.90433797682,0.44198895,1.243532615,4.052332533,1.6
3-Py_Az_CrI3,272,284,2.66,80,1.66,71.0292782753958,13.0519751016486,0.371726068860216,57.2650965809208,1.57575757575758,1855.68058071775,0.363636364,1.173797257,4.539832533,1.6
3-Py_Az_CuBr3,272,284,2.96,73,1.9,126.844117543005,9.00735435255172,0.41869133312314,37.4464079066582,1.57575757575758,1835.99266943025,0.37244898,1.245979979,4.532918595,1.6
3-Py_Az_CuCl3,272,284,3.16,73,1.9,126.856766484147,9.00960448482468,0.489041809963005,21.533878207745,1.57575757575758,1845.85087762198,0.403314917,1.277803199,4.327439143,1.6
3-Py_Az_CuI3,272,284,2.66,73,1.9,126.806777867275,9.02938146994188,0.335188127893995,57.7542957506809,1.57575757575758,1824.80991661486,0.331818182,1.201840195,4.861685718,1.6
3-Py_Az_FeBr3,272,284,2.96,78,1.83,70.154873842894,11.9557743597201,0.42722359485403,36.7490728099642,1.57575757575758,1849.66632181949,0.397959184,1.223243118,4.317186007,1.6
3-Py_Az_FeCl3,272,284,3.16,78,1.83,70.1695256762091,11.972378119565,0.496823422871259,20.0216537797441,1.57575757575758,1859.82433610993,0.430939227,1.253135184,4.124878315,1.6
3-Py_Az_FeI3,272,284,2.66,78,1.83,70.1116935198081,11.9574696771968,0.344800765033327,57.406955187914,1.57575757575758,1838.08277701699,0.354545455,1.181675091,4.624878315,1.6
3-Py_Az_GaBr3,272,284,2.96,62,1.81,68.7540785063964,6.75597833353862,0.429805738645929,38.0908901178171,1.51515151515152,1840.34244195094,0.316326531,1.299103156,5.149567981,1.6
3-Py_Az_GaCl3,272,284,3.16,62,1.81,68.7676926730141,6.73735050979923,0.499175536476114,22.831895510747,1.51515151515152,1849.30634131112,0.342541436,1.335646142,4.907632497,1.6
3-Py_Az_GaI3,272,284,2.66,62,1.81,68.7139777581726,6.80679310927197,0.347715323139412,58.0932463975291,1.51515151515152,1830.31794411813,0.281818182,1.248720486,5.536664755,1.6
3-Py_Az_GeBr3,272,284,2.96,73,2.01,69.2347695466854,6.0687502609458,0.406963707791566,38.4204118672951,1.51515151515152,1833.56122951374,0.37244898,1.245979979,4.532918595,1.6
3-Py_Az_GeCl3,272,284,3.16,73,2.01,69.2490957271615,6.0399570429831,0.478294266540386,23.4672728618883,1.51515151515152,1843.31114640541,0.403314917,1.277803199,4.327439143,1.6
3-Py_Az_GeI3,272,284,2.66,73,2.01,69.1925571423053,6.13320603079794,0.32208442740744,58.2716991048863,1.51515151515152,1822.52121322589,0.331818182,1.201840195,4.861685718,1.6
3-Py_Az_HfCl3,272,284,3.16,109,1.3,68.809417022887,15.0259235449399,0.575814112272261,50.8211918126228,1.57575757575758,1898.73925969889,0.602209945,1.119179354,3.384604325,1.6
3-Py_Az_HfI3,272,284,2.66,109,1.3,68.7563574943523,14.9902671126337,0.441612218299439,71.5102869061707,1.57575757575758,1876.1558194751,0.495454545,1.070331845,3.74240249,1.6
3-Py_Az_HgBr3,272,284,2.96,102,2,69.0832581332233,8.48958025893936,0.407941105977255,63.1263341667617,1.57575757575758,1842.37788249324,0.520408163,1.124726894,3.639859971,1.6
3-Py_Az_HgCl3,272,284,3.16,102,2,69.0962677101507,8.48814753928374,0.479193861351287,56.9559351522878,1.57575757575758,1851.27533083248,0.563535912,1.146862235,3.492801148,1.6
3-Py_Az_InBr3,272,284,2.96,104,1.78,70.2724562782021,7.23579689852865,0.433795007011501,44.7217844872659,1.51515151515152,1837.13779291254,0.530612245,1.117228714,3.603283794,1.6
3-Py_Az_InCl3,272,284,3.16,104,1.78,70.2871348652804,7.22289902118743,0.502808060740822,33.6961264827142,1.51515151515152,1846.22220327231,0.574585635,1.138814079,3.459053024,1.6
3-Py_Az_MgBr3,272,284,2.96,72,1.31,78.1344266831309,8.74750929801843,0.511704095235792,35.2461206971106,1.45454545454545,1831.6310190847,0.367346939,1.250629158,4.580282725,1.6
3-Py_Az_MgCl3,272,284,3.16,72,1.31,78.1494267558811,8.74797273812779,0.574044917726451,15.7223256235939,1.45454545454545,1841.15189193797,0.397790055,1.282853805,4.371949392,1.6
3-Py_Az_MgI3,272,284,2.66,72,1.31,78.0901930832744,8.77203788458809,0.439487416417341,56.8808477935367,1.45454545454545,1820.89022820336,0.327272727,1.205956086,4.913616058,1.6
3-Py_Az_MnBr3,272,284,2.96,83,1.55,69.0976167061044,12.2296714945605,0.468616134038384,36.674992626111,1.57575757575758,1839.7968386718,0.423469388,1.201321198,4.132335596,1.6
3-Py_Az_MnCl3,272,284,3.16,83,1.55,69.1106105458008,12.2472280371762,0.534537941413714,19.8524516485142,1.57575757575758,1849.76792253537,0.458563536,1.229401563,3.951612705,1.6
3-Py_Az_MnI3,272,284,2.66,83,1.55,69.059353257038,12.2300029833591,0.391464333400023,57.3716109506515,1.57575757575758,1828.46426732825,0.377272727,1.162175502,4.421492223,1.6
3-Py_Az_MoBr3,272,284,2.96,93,2.16,75.435859634734,13.3318355014543,0.394566816867527,41.577564068613,1.57575757575758,1918.78720181708,0.474489796,1.159752991,3.837379202,1.6
3-Py_Az_MoCl3,272,284,3.16,93,2.16,75.4508947587399,13.3528011030382,0.466750410761411,28.9286920005175,1.57575757575758,1929.44038689776,0.513812155,1.184532893,3.67608888,1.6
3-Py_Az_MoI3,272,284,2.66,93,2.16,75.3915288158323,13.327273397669,0.308644376834167,60.1052376292875,1.57575757575758,1906.50661357335,0.422727273,1.125045294,4.095443718,1.6
3-Py_Az_NiBr3,272,284,2.96,69,1.91,70.857714820152,10.3302233041456,0.417538475326979,36.9928808756754,1.57575757575758,1846.47280168719,0.352040816,1.264787224,4.731819946,1.6
3-Py_Az_NiCl3,272,284,3.16,69,1.91,70.8725009783164,10.3400297976464,0.48798870168578,20.5657946740058,1.57575757575758,1856.57999834853,0.38121547,1.29824805,4.514428642,1.6
3-Py_Az_NiI3,272,284,2.66,69,1.91,70.8141343296955,10.3415979736523,0.333892683843663,57.5256069782212,1.57575757575758,1834.95788888391,0.313636364,1.218474661,5.079646033,1.6
3-Py_Az_PbBr3,272,284,2.96,119,2.33,68.7560456162019,6.5221037892568,0.385978573834688,64.7229618179117,1.51515151515152,1833.97434230704,0.607142857,1.064027347,3.4003187,1.6
3-Py_Az_PdCl3,272,284,3.16,86,2.2,69.745172309939,9.80388781128263,0.464309717229258,31.5474060145824,1.57575757575758,1860.52850257488,0.475138122,1.215588062,3.859812057,1.6
3-Py_Az_PdI3,272,284,2.66,86,2.2,69.6878072781927,9.81215462466722,0.306002561374194,61.1549309762232,1.57575757575758,1838.76290354162,0.390909091,1.150781624,4.313300429,1.6
3-Py_Az_PtI3,272,284,2.66,80,2.28,69.6878072781927,10.0761961934914,0.301983980244523,74.5205045424915,1.57575757575758,1848.36670654055,0.363636364,1.173797257,4.539832533,1.6
3-Py_Az_SnCl3,272,284,3.16,115,1.96,69.5178157799377,6.26767770260914,0.482948992886133,34.7045640317647,1.51515151515152,1844.73397641217,0.635359116,1.096493286,3.312580167,1.6
3-Py_Az_SrBr3,272,284,2.96,118,0.95,68.7560456162019,24.9217152678521,0.585916699180334,40.3492872087167,1.45454545454545,1832.0126032901,0.602040816,1.067415969,3.410266436,1.6
3-Py_Az_SrCl3,272,284,3.16,118,0.95,68.7698165806998,24.9595889605795,0.64289968113229,26.9118153141509,1.45454545454545,1841.63684799405,0.651933702,1.085491681,3.283147792,1.6
3-Py_Az_SrI3,272,284,2.66,118,0.95,68.7154801718109,24.8925800298109,0.520676275418598,59.3691269941471,1.45454545454545,1821.13717675849,0.536363636,1.041831885,3.613656267,1.6
3-Py_Az_TeCl3,272,284,3.16,221,2.1,69.2635389181206,4.48239800685882,0.470921752839362,37.0335596901447,1.51515151515152,1841.87877058556,1.220994475,0.80736819,5.301124531,1.6
3-Py_Az_TiBr3,272,284,2.96,86,1.54,68.807209325445,14.7215598468479,0.470285422247361,36.1576338348543,1.57575757575758,1855.28250938794,0.43877551,1.188541185,4.034230661,1.6
3-Py_Az_TiCl3,272,284,3.16,86,1.54,68.8206297323652,14.7460484858129,0.536062471147695,18.6076660593436,1.57575757575758,1865.51639401049,0.475138122,1.215588062,3.859812057,1.6
3-Py_Az_TiI3,272,284,2.66,86,1.54,68.767682636064,14.711918316132,0.393337417905193,57.1366766373454,1.57575757575758,1843.59583687995,0.390909091,1.150781624,4.313300429,1.6
3-Py_Az_VBr3,272,284,2.96,79,1.63,68.7498596859025,13.8863144761211,0.455703791893315,36.3693356770095,1.57575757575758,1867.71251848213,0.403061224,1.218794961,4.277914683,1.6
3-Py_Az_VCl3,272,284,3.16,79,1.63,68.7635270883058,13.9087761522736,0.52275879405014,19.1319548038571,1.57575757575758,1878.07550995125,0.436464088,1.248315433,4.088041265,1.6
3-Py_Az_VI3,272,284,2.66,79,1.63,68.7096011804585,13.8795980937217,0.376945045819106,57.2299513210669,1.57575757575758,1855.84815997867,0.359090909,1.177723,4.581712151,1.6
3-Py_Az_WBr3,272,284,2.96,93,2.36,79.5506400172595,13.6088206689632,0.385096337543204,59.1645950685963,1.57575757575758,1999.92085903357,0.474489796,1.159752991,3.837379202,1.6
