yTest,yTestPreds
1.952562454,1.8839724208680924
1.949897381,1.5537765627685671
2.358500376,2.488254492558209
5.906160455,6.024345467463433
5.797905613,5.654500227736033
4.747918094,3.91382671107941
2.718828575,2.766740920857727
5.409984787,5.457417145126651
6.709707803,6.237736099542321
2.481720855,2.4010841796407107
6.608176758,6.698288946730448
4.08752069,3.703733481402896
1.200470346,1.2883766067456612
0.979445497,1.0660489808633749
3.92928405,3.9059129789169993
2.608498106,2.4677671142572914
3.481315179,2.8741023167589783
3.738129196,2.306708203805085
4.466533815,4.3219585840811545
1.509941451,1.815964382746668
2.610066131,1.940254942240272
3.772722853,3.9010543048211415
1.754905337,2.094646075052212
6.182278899,6.24478838812732
4.551913893,4.194012752466896
6.898721041,6.801068491996922
1.581884337,1.4816810651700665
0.951152948,1.1130254653704024
2.556867692,2.275256692744462
0.962999828,0.9230225616156756
0.725266084,0.845130820780219
6.996195043,6.532569879566554
2.624249928,2.688334661529818
2.359370792,2.126149148782833
2.682286615,2.600932963721517
7.821485247,7.566129367338895
0.415742557,0.60643148470731
2.786003163,2.707978626087017
3.205184658,3.481273008268271
5.601324723,5.237403420305153
3.094674574,3.303215432599292
2.848868514,2.3336847499805837
2.380917471,2.3125195464589936
2.498794122,2.4227019789469573
4.043967246,4.109361734999653
4.176163495,4.192575023069469
1.906524628,1.764357885404779
4.782390547,4.754156426727075
1.023492857,1.154519685175353
0.368183566,0.9496325858458782
2.588216998,2.582646529540944
5.996713696,5.188342026920656
4.314919599,4.312448077400105
4.660488607,5.9330767256646135
1.122224446,1.507895252129026
2.762677004,2.348159394621804
3.766910408,3.8186076922843855
6.241880558,6.261455079722474
3.117079753,2.352578084425584
2.470670466,2.6788083480654112
6.410725991,6.093637153170483
3.244242313,3.37678242544021
3.886580849,3.751473437008032
7.648206436,7.947699973983622
3.740211483,4.26597504275408
1.581152921,1.445150624414094
1.642837578,1.5241160476722582
1.638800321,1.49214800865801
1.541378449,2.1078085791455767
6.09049223,6.181162331634948
1.721687242,1.804640811206826
2.217810663,2.2439958016403287
6.865743192,6.72840854449664
1.145783379,1.0385830998085954
3.619635327,3.268753189607559
2.048705514,1.9164418730473296
4.510295057,4.584630957320104
0.931845007,1.060064541345007
2.1767497,2.263524714455305
4.862400066,5.4091034079425775
6.351335448,5.941877591597383
3.51885835,2.636258881480992
1.437174252,1.537075145828687
3.143920635,4.394717955941082
4.17370393,4.690183631210908
0.825853138,1.0215305682927127
0.335602839,0.481087023420883
2.58178453,2.653167340344777
8.189963411,7.7413607682583665
5.924957297,5.682232917960571
1.47366982,1.6419123069234585
4.711162042,5.675614448494808
3.706923338,4.420974078823752
1.302816704,1.6054445119008212
1.174966986,1.190112359131795
0.798011818,0.8043073544616732
7.773283143,6.883850640508452
3.011976876,2.5084953479027283
2.07068479,1.866077023639737
0.849372158,0.8702528725923097
1.082171835,1.433542233220006
3.717407957,2.2482194844726857
1.118222687,1.830567890329006
0.774100401,1.0662112907964
6.651256445,6.7093458586796295
5.542405613,4.592708695555605
2.898866101,2.757552277929807
4.577833905,4.844163570443897
1.413967639,2.4336795414737136
1.804153764,1.6807450369457766
5.761148116,5.413774271154761
1.113519625,1.7308232922117317
1.678275354,1.5736046466286804
6.641821676,5.647685084841672
1.43434378,1.403009463813247
4.474827952,4.404730397797743
4.157415989,4.390332302037134
6.176582143,6.308164383661192
7.133632232,7.447364634354283
1.682614005,1.6775570377913942
2.167038525,1.650477028821799
6.666772841,6.902781808226422
1.939546145,1.8958435345965368
2.397201022,2.250956464037323
4.943794221,5.129923009931493
3.012642541,3.650975564209939
2.142851584,2.145640879698095
6.934877108,7.2652213394311635
3.53207001,3.4460754391938755
6.165745077,6.325470397362943
3.103919571,3.331927389772081
4.24335641,4.129750875524826
1.250518113,1.7484071116907087
2.715746051,3.263643200212865
2.124395153,2.343255231621721
0.807620412,0.8351857469622994
7.700277456,6.535604447472497
3.047193008,3.40385551028357
5.560500718,5.417569312433899
3.624720238,3.4584730543157
1.477617555,1.468501366535316
1.642012555,1.695678498688617
4.562215109,4.722160396571077
6.252265376,6.346327924801033
7.724916797,7.632444375541946
2.939206858,2.920505092114708
6.497683279,6.48433402781859
1.496763903,1.436475191579806
4.301938097,4.384873902287283
1.509880975,1.4988463524878328
2.880252293,2.569222408166769
1.139157816,1.4191652969085755
1.616863421,1.7652346265538317
2.20828383,1.2673464598302373
3.437033588,3.4850188672457496
2.976083071,2.7807024112155325
3.77351512,4.268645867869906
4.57774376,4.334956330044879
3.717967775,3.6340898198013782
1.017725633,1.1777803971323837
8.089600437,7.554004886603352
2.600840358,2.648075608889379
0.950053738,2.599352076981956
4.066678436,4.135079360586401
2.792622595,2.806124705809745
2.70459597,2.7419839784490945
2.67773193,3.130094027490009
2.540450176,2.2938814994662238
7.602880873,7.402085490454628
5.156809163,4.899329445249836
1.538636001,1.5341734182290216
0.431507623,0.5405826598737695
1.308175239,1.5928588715156324
4.451816612,4.350066246598181
1.403476777,1.4819224614149171
4.218537281,4.198486628877456
1.557741519,2.5723508261373462
7.141811497,7.0042278698915
2.599429403,2.858528244360741
1.585663672,1.4813899815344262
5.739989499,5.6209730272973255
4.352927797,4.121273648394233
8.491005804,7.557203295573222
6.618913088,6.419701079918078
0.935481087,2.14045362523896
5.627296905,5.77039978428156
2.73489201,2.865266860286469
5.253278152,5.262257059244648
2.53488963,2.1802541190564426
1.802747807,1.6208111902068565
1.3371808,1.4667508973879655
3.958290199,3.8169579722869433
5.642540096,5.384290635253716
3.328787024,3.4509114180694023
2.26679601,2.4534120864848865
2.125319168,2.1483249959493635
7.763988059,7.005663700399138
3.994706201,3.8098704288304783
3.017704053,2.8111959537048654
4.153819671,4.235583865472063
1.019967545,1.0622475275991872
3.150512061,3.1840931854736425
6.229208898,6.334920949942998
2.202348868,1.802204186695804
1.137314932,1.1660771340598317
6.481598501,6.662016872768631
2.818690026,2.6156006583698748
2.608537581,2.7435537917589548
1.722991755,1.9226378300382116
2.521149384,2.110958722255222
4.387944424,4.360704546818447
5.967956714,5.688921210063277
4.014575183,3.683713472631264
1.858855006,1.7079171406792644
2.757444058,2.6427106871062938
0.762578887,2.0168594164996896
1.22797557,1.5044696592790126
2.64345952,2.7584490347789568
2.683366983,2.767100185624356
2.796522036,2.720969950198292
0.918958292,1.042897536453817
4.776186431,4.640286907073017
2.533993018,2.666244578072648
1.79441557,2.0135351961794714
1.897834135,1.8044762465829431
5.335290661,5.213855549362014
6.590653146,6.396412952074527
2.781943846,2.636291335272252
4.181234714,4.038866271558182
3.603615809,2.060505566319117
2.032062303,1.9776003794337604
4.661337526,4.490361077027066
2.171987318,2.240429874713117
0.315703873,0.4762132089263024
0.805805762,1.0421580022515269
2.337129707,2.467849262124054
5.831353727,5.075576477755431
4.386420986,4.62144100058051
1.325147283,1.5558444964150882
4.351109322,4.532408466467794
3.792756354,3.5585224958724404
1.677205447,1.7533257771173334
1.274495064,1.053790772773323
3.698371044,2.5153026813980186
2.076217243,1.7646065575736505
6.411488165,6.617829073809586
1.572803627,1.664008089665996
5.783339128,5.655034248925201
1.937988183,1.8792735068444133
4.045709419,4.003925128928423
5.143245367,4.52715546477233
4.740335631,5.123823637904184
7.903890186,7.578286994816206
5.847735535,5.682753785191907
1.739476369,1.7806145629654635
4.765446194,4.577654970489918
4.525618972,3.837412126983299
3.377030809,3.0953102045879506
4.328264323,4.359177165155661
2.763823999,2.4910160202555915
2.861754075,2.4877345140689133
1.599058896,0.8826316356787897
2.22703714,1.868730212097202
5.47959275,5.942079856540695
1.451971667,1.573044326967424
1.436734153,1.7275307476582067
1.47953432,1.8627946700056603
0.89492998,1.057247119730592
1.623349927,1.8192082390398991
2.458429915,2.2108690865699523
4.14344322,4.1269037347148245
2.979932198,3.121509299878267
7.876170469,7.287280154803866
5.924520662,6.071862020566087
7.654757885,7.544446858915973
2.997290489,3.104356844667991
1.781330337,1.6195971083506653
3.66317946,3.663019186914932
2.254742801,1.7903790791339875
4.167892258,4.075184575237199
2.511464035,2.6055465772185724
1.56440372,1.456655996553992
2.039080149,1.9949690014685648
4.941091943,5.191374533336957
1.321451872,0.8155073660401714
0.289574486,0.7667927831368784
1.370097008,1.2341327478031063
0.8424049,1.101472480599438
6.912301168,5.747687047987539
4.07821952,4.891345988859773
6.246111979,5.723916146158013
3.360783977,3.602939391258477
2.362690153,2.007709578696085
4.300679048,4.185602002249674
7.648636552,7.172007589786332
3.818776167,3.944377645916338
1.5296766,1.728250458641975
1.328669677,1.9438900037292783
2.478569177,2.217842455509288
1.987018811,2.2975024864327613
6.344270877,6.159342466013016
3.680694771,3.802626510045453
6.161580346,6.527531660289612
1.387012246,1.2092357266317812
2.331496443,2.2711091124236407
5.477710342,5.735474734717493
5.523972806,5.268456669187932
1.79879433,1.6356484303278274
2.693422545,2.729779986489077
2.55268542,2.406107617679156
3.254309257,3.4931884518796807
2.27930051,2.787482095442101
0.545512607,1.2178522400445662
2.309661409,2.215059062974368
1.243679021,1.093390704366982
5.588899232,5.392379637095009
0.748347352,1.0388194046187962
6.6486432,6.569727729579008
1.486838963,1.9171140551272985
5.479773594,3.4810124886931906
1.626876301,1.6139701436655396
6.068537131,5.963865378794775
3.390741228,3.8727804316213534
7.737150485,7.643426582993221
3.610989213,3.640353544273092
7.540267731,7.404427586733232
2.9243441,3.0267605481465623
5.556679433,4.897312531332918
6.630102199,6.451133307788352
1.162308976,0.7642363989646955
1.908718027,2.5800341900720425
1.173595421,0.9065251396342064
2.841478311,2.7607210694979987
4.400769907,5.313267502162984
5.117746852,5.188138575892832
0.850222658,1.1802536517590438
2.347968795,2.6051104787161345
3.390936199,2.5517107126050425
5.589714055,5.179992462066255
5.785435941,5.052233106818067
6.289424595,5.737930370083896
4.98571767,4.514843480058503
2.609149587,3.04288265323499
2.555595056,2.598334902991468
4.077044824,4.008065540106895
3.39644943,3.7119335922517815
4.614311791,4.450694911567045
1.465273269,1.5552202363752194
6.924486385,6.761021480709903
4.319469063,4.983461458092028
