StructureName,A1_Radius,A2_Radius,X_Electronegativity,B_Radius,B_Electronegativity,stddev_thermal_conductivity,stddev_mendeleev_no,stddev_X,stddev_atomic_mass,meanblock,stddev_melting_point,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,GLLBSC_SOC_BandGap
3-Py_TriMA_NiI3,272,304,2.66,69.0,1.91,70.51368611,10.29815421,0.333581302,57.3192925,1.542857143,1829.939742,0.313636364,1.242942024,5.109567172,4.08675635
3-Py_TriMA_PdCl3,272,304,3.16,86.0,2.2,69.42099124,9.754029378,0.46555673,31.41726145,1.542857143,1853.449337,0.475138122,1.242071462,3.875460926,2.037303041
3-Py_TriMA_SnCl3,272,304,3.16,115.0,1.96,69.18702675,6.272878916,0.482906321,34.52801224,1.485714286,1834.824184,0.635359116,1.120382028,3.301876533,7.134330216
3-Py_TriMA_SnI3,272,304,2.66,115.0,1.96,69.13454444,6.373871478,0.327729211,62.37204462,1.485714286,1817.413784,0.522727273,1.072269388,3.641006968,2.175105165
3-Py_TriMA_SrI3,272,304,2.66,118.0,0.95,68.33131455,24.64786658,0.514569175,59.19059613,1.428571429,1814.709895,0.536363636,1.062752204,3.599746922,3.604085927
3-Py_TriMA_TeBr3,272,304,2.96,221.0,2.1,68.7810478,4.59147941,0.400062495,46.96534834,1.485714286,1824.09975,1.12755102,0.820718662,4.808246231,4.378460748
3-Py_TriMA_TeCl3,272,304,3.16,221.0,2.1,68.79289061,4.515649356,0.471652351,36.82325036,1.485714286,1832.547913,1.220994475,0.824957911,4.740372928,2.774478823
3-Py_TriMA_TeI3,272,304,2.66,221.0,2.1,68.74619254,4.71200279,0.3142341,63.48142616,1.485714286,1814.732438,1.004545455,0.814535703,4.916843516,1.128825502
3-Py_TriMA_TiBr3,272,304,2.96,86.0,1.54,68.38914857,14.60808131,0.467873322,36.10535302,1.542857143,1849.347558,0.43877551,1.213615894,4.04987953,0.847195142
3-Py_TriMA_TiCl3,272,304,3.16,86.0,1.54,68.40151756,14.62611593,0.533514872,18.66897768,1.542857143,1858.598205,0.475138122,1.242071462,3.875460926,1.861404897
3-Py_TriMA_TiI3,272,304,2.66,86.0,1.54,68.35273529,14.60477679,0.390651271,56.91270138,1.542857143,1838.918084,0.390909091,1.173889689,4.328949298,1.403459783
3-Py_TriMA_VBr3,272,304,2.96,79.0,1.63,68.35346377,13.78449768,0.453862685,36.31985195,1.542857143,1862.089077,0.403061224,1.244507935,4.299361349,4.286557801
3-Py_TriMA_VCl3,272,304,3.16,79.0,1.63,68.36605642,13.80038025,0.520758443,19.18658911,1.542857143,1871.457653,0.436464088,1.275511848,4.109487931,1.591716188
3-Py_TriMA_VI3,272,304,2.66,79.0,1.63,68.31638777,13.78422832,0.374828344,57.01138957,1.542857143,1851.496405,0.359090909,1.201372056,4.603158817,2.467052301
3-Py_TriMA_WBr3,272,304,2.96,93.0,2.36,79.22890206,13.51090502,0.387477882,58.87884564,1.542857143,1994.859414,0.474489796,1.184220353,3.847159821,3.405408094
3-Py_TriMA_WCl3,272,304,3.16,93.0,2.36,79.24266075,13.52601088,0.459347902,51.8765984,1.542857143,2004.662741,0.513812155,1.210339709,3.685869499,0.664463325
3-Py_TriMA_WI3,272,304,2.66,93.0,2.36,79.18834134,13.51172941,0.301908943,72.19661996,1.542857143,1983.605511,0.422727273,1.147636565,4.105224337,1.028503639
3-Py_TriMA_ZnBr3,272,304,2.96,74.0,1.65,73.05054723,7.966048003,0.450889385,37.58942273,1.542857143,1824.312096,0.37755102,1.267554378,4.512660058,1.915337372
3-Py_TriMA_ZnCl3,272,304,3.16,74.0,1.65,73.06434023,7.952519994,0.518054481,21.93308196,1.542857143,1832.736396,0.408839779,1.300521884,4.309957355,0.960267432
3-Py_TriMA_ZnI3,272,304,2.66,74.0,1.65,73.00990034,8.006494888,0.371462523,57.6535705,1.542857143,1814.975576,0.336363636,1.221803554,4.836984382,0.867778956
3-Py_TriMA_ZrBr3,272,304,2.96,109.0,1.33,68.38040652,15.15922096,0.504167042,40.80853962,1.542857143,1858.974998,0.556122449,1.122097318,3.517563631,0.794979839
3-Py_TriMA_ZrCl3,272,304,3.16,109.0,1.33,68.39280121,15.1785577,0.566713864,27.70408856,1.542857143,1868.318005,0.602209945,1.143562346,3.379948952,1.809649559
3-Py_TriMA_ZrI3,272,304,2.66,109.0,1.33,68.34391709,15.15407667,0.431295826,59.50014515,1.542857143,1848.417973,0.495454545,1.091824452,3.737747117,1.133040507
3-Py_TroP_AgI3,272,333,2.66,94.0,1.93,132.4587513,8.989120977,0.296457606,59.46714197,1.628571429,2044.135173,0.427272727,1.176634692,4.093781358,2.664841709
3-Py_TroP_BaBr3,272,333,2.96,135.0,0.89,77.81339997,24.31088425,0.56691246,47.4405932,1.514285714,2060.803763,0.68877551,1.06493272,3.229148197,0.635209688
3-Py_TroP_BaCl3,272,333,3.16,135.0,0.89,77.82951816,24.35164033,0.622003653,38.2539299,1.514285714,2073.115613,0.745856354,1.081918129,3.118037086,2.392154291
3-Py_TroP_BaI3,272,333,2.66,135.0,0.89,77.76584295,24.27861351,0.504268889,63.0514717,1.514285714,2046.196257,0.613636364,1.040741671,3.406925974,4.537440557
3-Py_TroP_BeBr3,272,333,2.96,45.0,1.57,77.81339997,24.31088425,0.56691246,47.4405932,1.514285714,2060.803763,0.229591837,1.462625437,6.883505561,5.485792508
3-Py_TroP_BeCl3,272,333,3.16,45.0,1.57,77.82951816,24.35164033,0.622003653,38.2539299,1.514285714,2073.115613,0.248618785,1.512770481,6.550172228,2.278651584
