yTest,yTestPreds
0.701883895,0.7313461733140711
1.5390453736,1.6629243579832549
1.9839310006,1.8179531720428177
4.1173431048,4.245038042200878
0.9608763037,0.7262399590817485
1.9385576326,2.07582715915085
5.7263678932,6.164883955738612
3.2029508417,3.4133139251567046
1.9756300359,2.0317627199468307
7.7536184799,7.758881567774579
7.7649878892,7.453476064729311
7.9652754747,7.1114681226202086
1.7046648956,1.62023789113583
2.7832128666,2.8981047209175403
1.2284222146,1.1608374877961027
2.4109169987,2.2277329224333404
1.9086356776,2.116202984880301
2.1283874546,1.926760149674734
1.6190225927,1.55827774116729
1.6575986575,1.9032239823522634
4.4951682131,4.808830494080529
1.8454996358,1.9800122441809112
4.5719303708,4.182313433713338
4.2164977192,4.384161645827106
5.3149876738,4.26230617377078
2.6277828448,2.727440123636262
2.9185171446,2.7087105376305156
0.8166281478,0.6813667147155198
6.0132761457,6.433578713482162
1.9643250093,2.0303262479440933
6.8303132695,6.479993617630107
3.837768163,3.647006999742569
1.1106459221,1.1600137279277853
6.4346311093,6.041188478453647
3.0442848664,3.0056321341262167
5.7134306668,5.906727070785324
0.7990572638,0.7738952750371811
7.7400178131,7.456732193286498
2.4753761016,2.9029301767099334
4.6668397452,4.454603631039095
1.9725991915,1.8180535097947108
3.524590997,3.6157398514594403
2.6633356055,3.414745717418036
0.6025869365,0.7494871599957054
2.0805251168,1.9402931192659436
1.2015332733,1.3052798342400587
4.2725761446,3.8974756545461458
6.7533520179,6.227447338383912
2.8888882897,2.250321603777921
3.2577641651,3.5794240785313236
1.9619078725,1.9854392925550897
6.4771496021,6.336895355666138
2.1984509865,2.619160976364821
1.6783897639,1.8651033895188642
1.2997847554,1.476550096493954
4.3658658946,4.45711506802804
2.1589292427,1.9329695634669894
4.8522216088,5.05642705797197
4.3834238409,5.0466311861782
0.4637575059,0.4860245555033434
3.7817149486,3.701049749013585
7.8001878439,6.58724006901895
5.7524671739,4.915711714913443
1.6815992081,1.5594931236350735
4.9424502008,4.878394160161327
4.1284625918,4.4635024716925225
4.3539112046,4.435211627809773
0.6903671856,0.7829379399000068
1.4284717766,1.7807549472633437
6.2835437572,6.993732026055795
4.9311102878,4.025714316653824
1.5010782819,1.5150963236001807
2.1291704197,2.0571442147830514
1.9390865599,1.7624362712402564
5.1450165865,5.051003017261909
0.5459800355,0.6373223901876388
4.458299946,3.907222740024137
2.5975977311,2.4768518972886784
3.4108654684,3.664310390774302
0.7508406854,1.641680026156872
2.7060782004,2.6535389896153543
1.0637302254,1.1519668780132284
1.1504754251,1.3231995804553647
4.3795685077,4.439055931540977
0.0315294965,1.2596960948736136
3.3276056525,2.7544413018794547
5.9129279188,4.730833690586253
1.339477006,1.1952517679072778
6.6241737439,6.9255978101886155
2.7257071665,2.728806188155594
0.7294046137,1.0984894873883826
0.9371942249,1.3220518696991996
1.629284672,1.760667275772032
5.8981700172,5.143635051968686
5.8598981374,6.018591922850844
1.4064210038,1.4713261645758275
2.878437195,2.880264668888086
1.2926985319,1.2074299904308043
1.1724406819,1.1885753473170606
1.7168881376,1.3436699216139785
0.9911979739,1.4044129799796718
4.1386312742,4.641956847244551
3.5433020563,3.795677878909623
2.0103417439,1.8746312187193654
4.9360298083,4.816811057064268
2.2053760966,1.7598924395054225
2.0248050498,1.9784763041610416
0.5377812691,0.744341486732419
5.6884884335,5.997386585706251
2.5778583764,2.6906568933063744
1.9211393163,1.9350766053921948
5.1954061948,3.969227628605931
1.5669356787,2.034228966741064
1.2620923874,1.2670679744997524
2.4028559313,1.913016153647221
1.0208054746,1.1600137279277853
1.1078253144,1.7556014806539448
3.8258540394,3.5352494694572827
4.4977346293,5.596516165445858
3.8889187302,4.237182575656439
1.5116978535,2.894568233681111
0.7694916373,1.1330151548716614
6.7374796562,6.7265026829002235
2.3513465886,2.5881209772216254
5.6468419983,5.043448517639356
4.0177644094,3.9022468699498085
6.4818003196,6.0643057319642475
2.7541678558,2.8596474865511725
4.4774280495,4.581852667290572
3.7402621436,4.031680671897632
1.9876541925,1.990806174929785
3.5435713235,3.8192932188937028
1.1702690262,1.294996654775835
2.2458007088,1.8727029491715517
1.5910739414,1.5902236343496934
0.8738048349,3.532778946989169
2.6887101299,3.030783337824364
0.7146080766,0.7948330407673616
1.931694078,1.8596259170479816
1.1031809944,1.307459154932862
4.9501294231,5.1500375603451864
2.4044068325,2.7060485891308033
2.9538719879,3.4922765979843438
3.6434208152,3.620012645591901
1.1041963411,1.1529422558776372
0.809153795,0.8447376612934426
2.9271799873,2.777215365218694
5.81326701,5.1912677119592745
1.4866487076,1.4692277939921836
2.3207676102,2.1211960890735133
4.2170476376,4.037544396631188
5.8458579566,5.720234063258007
0.5553396736,0.6498064929598651
1.8397540202,1.9344537185098085
1.7919330896,1.7439517929389359
1.5789427913,1.5151209001036512
1.9619167529,1.618442891962479
1.5683876398,1.5574753915510153
0.6125002474,0.41632468778435094
1.8802354652,1.4950251172463527
3.7194305191,3.7244607536901855
1.9864985799,1.8029542409138375
1.0818819006,2.015488878964834
2.867184907,3.5716986333515726
1.5162343582,1.7869778281306852
6.1966454357,6.722983941723758
6.7227101394,6.446720839756471
0.0041289967,0.526975119053033
7.5086195359,5.9360858071545834
6.827404884,6.576419517853239
3.6748017526,3.4772258823146385
1.9852631962,1.968388534689242
2.1044739237,2.0047725260879683
2.4247734402,2.1751988486623057
0.4807733735,0.23774357139147792
3.2525754152,3.8720960702580562
1.7842616971,1.8022970032562682
6.8670300787,5.989334993736199
0.4650864656,0.44321023578111124
1.6942669559,1.7118059362007767
1.3395541021,1.9119561915111074
5.7803922399,5.476705870896648
3.5845961333,3.297247395071234
2.3974688791,2.856529700835057
0.958186031,1.5288103387643077
3.7774340997,3.8292120637204525
5.7084544626,6.295471803610525
2.1809559304,1.894572308422614
2.326654652,2.10731955698194
2.6037053977,2.2044842936329236
1.2424927689,1.5945591443564553
7.8236223996,7.8393665862187545
3.2751786784,3.644647282232479
3.9498710225,4.122706398396229
3.1611565896,2.9952463357063683
1.7404968626,1.5669863719790453
4.7812712246,5.162961461696685
2.548965838,2.839463464645742
1.6922159965,1.9378494408376008
1.8825179932,2.062766592023454
4.9587791371,5.814747969800436
7.9004733032,6.077115574389507
1.807253979,2.0690782235952354
3.6173993825,3.7449704651794287
5.8025681898,5.333262258248493
0.9931774987,1.2661900802953958
3.880490975,3.433277654419178
2.9059035381,2.6841008399193442
3.658824557,3.5210178415589444
1.716954971,1.7625034534770951
1.373725887,1.3556088374030055
3.8358199905,3.772845409611492
4.8104721299,4.025336600628791
3.1695202422,3.016064716723818
1.6708792855,1.7664093000128558
4.6231579174,4.941490599295409
5.643728752,5.566129097122467
2.576249962,2.1406293437652266
4.7217796147,4.070321159431128
4.6771402497,4.750566372453912
3.4715488832,3.7347335679441755
1.4486047191,1.5465202176567785
2.4940236305,2.5979789433683593
1.4143729988,1.309055141651774
1.7861931745,1.6164287216506055
1.4648074848,1.7227600175617623
1.1515511725,1.072822213405221
1.168577103,1.2612749656571045
3.2503918854,4.240523748506444
2.2623669249,2.6424489973571634
2.0789154292,2.1351573681901375
2.355840328,1.902181835485834
2.5671756984,2.3856824269251593
1.4870782242,1.3404192641231567
1.4081625689,1.9083757126313885
6.7885548106,4.782923789315797
2.5615189942,2.7988441045164048
2.5722129318,2.739421417610508
1.0927177076,1.1902829399233728
2.0975705324,1.9568198479106491
1.7333035296,1.8392844887193438
1.6256593461,1.789416227242117
4.5574222879,4.4966816542463395
7.8169232411,7.154512182953163
3.6135883786,3.6488890355574424
0.9458779611,1.3223466312943915
4.4831785689,4.953898560534138
1.8552620854,1.927075626261126
3.4267694872,4.218515413746137
1.6166310116,1.8149691851123282
0.6915476415,0.8969950631430251
3.0902474593,2.7920270694334732
1.153914346,1.3150111683155636
0.4890290819,0.5717989396418657
5.7494369432,5.3666234760121885
2.4516798639,2.460453278571629
3.5905103015,3.6768024578750467
4.8490314223,4.426814550710576
1.0111862321,1.1606083326807002
2.1309253162,1.9598670363728756
1.9636350913,1.4795508047067987
3.5802670514,4.286870236969088
2.0258714254,1.992073473961412
6.0558013233,6.469154450959033
1.347814099,1.4730917090899034
0.5402673468,1.3015427278138154
3.6308719589,3.7430558123290494
2.8197304021,2.8335546932481814
4.9553632389,4.637077595198025
2.0351191393,1.8387486757256206
4.0011061102,3.7878838889542368
1.9535506327,1.7386478116295123
1.4702513223,1.6820975900733859
3.6604567587,3.7053418346176064
1.2412297711,1.7569527261080582
0.5081914468,0.5217988971313438
4.0459355465,3.469450253697753
0.646676061,0.6283981687027919
2.3920620743,2.2520689328714236
2.135038652,1.8649878108310336
0.6608292725,0.7428338440676322
5.792920381,6.341263898405359
1.080811104,1.139758080867062
3.5458322146,3.085627801273215
2.383805835,1.217646665170178
2.6751094679,3.0216477623122473
1.8012966599,1.7909550596874846
0.8202244268,0.8264659059016888
5.6585920131,6.389157945079331
0.4415301184,1.436206224520131
2.389687061,1.9906888642754417
2.9980661569,2.5472411874808047
2.7511751455,3.5877830949109586
