names,preds
3-Py_Az_MoI3,0.8349491095621405
3-Py_Az_NiBr3,2.259976283255893
3-Py_Az_NiCl3,4.4700304586489645
3-Py_Az_NiI3,1.6704430379974262
3-Py_Az_PbBr3,2.2013450310651117
3-Py_Az_PbCl3,3.7468111761417964
3-Py_Az_PdBr3,1.1183217466156405
3-Py_Az_PdCl3,2.8293341655700437
3-Py_Az_PdI3,0.8570103826163615
3-Py_Az_PtBr3,1.184944538194712
3-Py_Az_PtI3,0.8414188746926092
3-Py_Az_SnCl3,4.079958009817289
3-Py_Az_SrBr3,5.019281303695716
3-Py_Az_SrCl3,5.109946755928212
3-Py_Az_TeCl3,1.7590331955285459
3-Py_Az_TiBr3,3.4470816271542626
3-Py_Az_TiCl3,3.73660417825582
3-Py_Az_TiI3,2.9728307338919997
